perception,image_left,image_right,winner
lively,corr_location_0041_right.jpg,corr_location_0015_forward.jpg,corr_location_0015_forward.jpg
beautiful,corr_location_0041_right.jpg,corr_location_0015_forward.jpg,corr_location_0041_right.jpg
wealthy,corr_location_0041_right.jpg,corr_location_0015_forward.jpg,corr_location_0041_right.jpg
depressing,corr_location_0041_right.jpg,corr_location_0015_forward.jpg,corr_location_0015_forward.jpg
boring,corr_location_0041_right.jpg,corr_location_0015_forward.jpg,corr_location_0041_right.jpg
safe,corr_location_0032_forward.jpg,corr_location_0027_rear.jpg,corr_location_0027_rear.jpg
lively,corr_location_0032_forward.jpg,corr_location_0027_rear.jpg,corr_location_0027_rear.jpg
beautiful,corr_location_0032_forward.jpg,corr_location_0027_rear.jpg,corr_location_0027_rear.jpg
wealthy,corr_location_0032_forward.jpg,corr_location_0027_rear.jpg,corr_location_0027_rear.jpg
depressing,corr_location_0032_forward.jpg,corr_location_0027_rear.jpg,corr_location_0032_forward.jpg
boring,corr_location_0032_forward.jpg,corr_location_0027_rear.jpg,corr_location_0032_forward.jpg
safe,corr_location_0029_right.jpg,corr_location_0006_forward.jpg,corr_location_0029_right.jpg
lively,corr_location_0029_right.jpg,corr_location_0006_forward.jpg,corr_location_0006_forward.jpg
beautiful,corr_location_0029_right.jpg,corr_location_0006_forward.jpg,corr_location_0029_right.jpg
wealthy,corr_location_0029_right.jpg,corr_location_0006_forward.jpg,corr_location_0029_right.jpg
depressing,corr_location_0029_right.jpg,corr_location_0006_forward.jpg,corr_location_0006_forward.jpg
boring,corr_location_0029_right.jpg,corr_location_0006_forward.jpg,corr_location_0029_right.jpg
safe,corr_location_0039_forward.jpg,corr_location_0025_left.jpg,corr_location_0025_left.jpg
lively,corr_location_0039_forward.jpg,corr_location_0025_left.jpg,corr_location_0025_left.jpg
beautiful,corr_location_0039_forward.jpg,corr_location_0025_left.jpg,corr_location_0025_left.jpg
wealthy,corr_location_0039_forward.jpg,corr_location_0025_left.jpg,corr_location_0025_left.jpg
depressing,corr_location_0039_forward.jpg,corr_location_0025_left.jpg,corr_location_0039_forward.jpg
boring,corr_location_0039_forward.jpg,corr_location_0025_left.jpg,corr_location_0039_forward.jpg
safe,corr_location_0018_forward.jpg,corr_location_0006_right.jpg,corr_location_0018_forward.jpg
lively,corr_location_0018_forward.jpg,corr_location_0006_right.jpg,corr_location_0006_right.jpg
beautiful,corr_location_0018_forward.jpg,corr_location_0006_right.jpg,corr_location_0018_forward.jpg
wealthy,corr_location_0018_forward.jpg,corr_location_0006_right.jpg,corr_location_0018_forward.jpg
depressing,corr_location_0018_forward.jpg,corr_location_0006_right.jpg,corr_location_0006_right.jpg
boring,corr_location_0018_forward.jpg,corr_location_0006_right.jpg,corr_location_0018_forward.jpg
safe,corr_location_0029_forward.jpg,corr_location_0047_forward.jpg,corr_location_0029_forward.jpg
lively,corr_location_0029_forward.jpg,corr_location_0047_forward.jpg,corr_location_0047_forward.jpg
beautiful,corr_location_0029_forward.jpg,corr_location_0047_forward.jpg,corr_location_0029_forward.jpg
wealthy,corr_location_0029_forward.jpg,corr_location_0047_forward.jpg,corr_location_0029_forward.jpg
depressing,corr_location_0029_forward.jpg,corr_location_0047_forward.jpg,corr_location_0047_forward.jpg
boring,corr_location_0029_forward.jpg,corr_location_0047_forward.jpg,corr_location_0029_forward.jpg
safe,corr_location_0040_right.jpg,corr_location_0008_left.jpg,corr_location_0040_right.jpg
lively,corr_location_0040_right.jpg,corr_location_0008_left.jpg,corr_location_0040_right.jpg
beautiful,corr_location_0040_right.jpg,corr_location_0008_left.jpg,corr_location_0040_right.jpg
wealthy,corr_location_0040_right.jpg,corr_location_0008_left.jpg,corr_location_0040_right.jpg
depressing,corr_location_0040_right.jpg,corr_location_0008_left.jpg,corr_location_0008_left.jpg
boring,corr_location_0040_right.jpg,corr_location_0008_left.jpg,corr_location_0008_left.jpg
safe,corr_location_0016_left.jpg,corr_location_0033_left.jpg,corr_location_0016_left.jpg
lively,corr_location_0016_left.jpg,corr_location_0033_left.jpg,corr_location_0033_left.jpg
beautiful,corr_location_0016_left.jpg,corr_location_0033_left.jpg,corr_location_0016_left.jpg
wealthy,corr_location_0016_left.jpg,corr_location_0033_left.jpg,corr_location_0016_left.jpg
depressing,corr_location_0016_left.jpg,corr_location_0033_left.jpg,corr_location_0033_left.jpg
boring,corr_location_0016_left.jpg,corr_location_0033_left.jpg,corr_location_0016_left.jpg
safe,corr_location_0026_right.jpg,corr_location_0049_right.jpg,corr_location_0049_right.jpg
lively,corr_location_0026_right.jpg,corr_location_0049_right.jpg,corr_location_0026_right.jpg
beautiful,corr_location_0026_right.jpg,corr_location_0049_right.jpg,corr_location_0049_right.jpg
wealthy,corr_location_0026_right.jpg,corr_location_0049_right.jpg,corr_location_0026_right.jpg
depressing,corr_location_0026_right.jpg,corr_location_0049_right.jpg,corr_location_0049_right.jpg
boring,corr_location_0026_right.jpg,corr_location_0049_right.jpg,corr_location_0049_right.jpg
safe,corr_location_0049_rear.jpg,corr_location_0035_left.jpg,corr_location_0035_left.jpg
lively,corr_location_0049_rear.jpg,corr_location_0035_left.jpg,corr_location_0035_left.jpg
beautiful,corr_location_0049_rear.jpg,corr_location_0035_left.jpg,corr_location_0035_left.jpg
wealthy,corr_location_0049_rear.jpg,corr_location_0035_left.jpg,corr_location_0035_left.jpg
depressing,corr_location_0049_rear.jpg,corr_location_0035_left.jpg,corr_location_0049_rear.jpg
boring,corr_location_0049_rear.jpg,corr_location_0035_left.jpg,corr_location_0049_rear.jpg
safe,corr_location_0003_rear.jpg,corr_location_0049_right.jpg,corr_location_0003_rear.jpg
lively,corr_location_0003_rear.jpg,corr_location_0049_right.jpg,corr_location_0003_rear.jpg
beautiful,corr_location_0003_rear.jpg,corr_location_0049_right.jpg,corr_location_0003_rear.jpg
wealthy,corr_location_0003_rear.jpg,corr_location_0049_right.jpg,corr_location_0003_rear.jpg
depressing,corr_location_0003_rear.jpg,corr_location_0049_right.jpg,corr_location_0049_right.jpg
boring,corr_location_0003_rear.jpg,corr_location_0049_right.jpg,corr_location_0049_right.jpg
safe,corr_location_0042_forward.jpg,corr_location_0026_left.jpg,corr_location_0042_forward.jpg
lively,corr_location_0042_forward.jpg,corr_location_0026_left.jpg,corr_location_0042_forward.jpg
beautiful,corr_location_0042_forward.jpg,corr_location_0026_left.jpg,corr_location_0042_forward.jpg
wealthy,corr_location_0042_forward.jpg,corr_location_0026_left.jpg,corr_location_0042_forward.jpg
depressing,corr_location_0042_forward.jpg,corr_location_0026_left.jpg,corr_location_0026_left.jpg
boring,corr_location_0042_forward.jpg,corr_location_0026_left.jpg,corr_location_0026_left.jpg
safe,corr_location_0027_right.jpg,corr_location_0002_forward.jpg,corr_location_0027_right.jpg
lively,corr_location_0027_right.jpg,corr_location_0002_forward.jpg,corr_location_0027_right.jpg
beautiful,corr_location_0027_right.jpg,corr_location_0002_forward.jpg,corr_location_0027_right.jpg
wealthy,corr_location_0027_right.jpg,corr_location_0002_forward.jpg,corr_location_0027_right.jpg
depressing,corr_location_0027_right.jpg,corr_location_0002_forward.jpg,corr_location_0002_forward.jpg
boring,corr_location_0027_right.jpg,corr_location_0002_forward.jpg,corr_location_0002_forward.jpg
safe,corr_location_0022_left.jpg,corr_location_0028_left.jpg,corr_location_0028_left.jpg
lively,corr_location_0022_left.jpg,corr_location_0028_left.jpg,corr_location_0022_left.jpg
beautiful,corr_location_0022_left.jpg,corr_location_0028_left.jpg,corr_location_0022_left.jpg
wealthy,corr_location_0022_left.jpg,corr_location_0028_left.jpg,corr_location_0022_left.jpg
depressing,corr_location_0022_left.jpg,corr_location_0028_left.jpg,corr_location_0028_left.jpg
boring,corr_location_0022_left.jpg,corr_location_0028_left.jpg,corr_location_0028_left.jpg
safe,corr_location_0026_left.jpg,corr_location_0022_right.jpg,corr_location_0022_right.jpg
lively,corr_location_0026_left.jpg,corr_location_0022_right.jpg,corr_location_0022_right.jpg
beautiful,corr_location_0026_left.jpg,corr_location_0022_right.jpg,corr_location_0022_right.jpg
wealthy,corr_location_0026_left.jpg,corr_location_0022_right.jpg,corr_location_0022_right.jpg
depressing,corr_location_0026_left.jpg,corr_location_0022_right.jpg,corr_location_0026_left.jpg
boring,corr_location_0026_left.jpg,corr_location_0022_right.jpg,corr_location_0026_left.jpg
safe,corr_location_0007_left.jpg,corr_location_0008_right.jpg,corr_location_0007_left.jpg
lively,corr_location_0007_left.jpg,corr_location_0008_right.jpg,corr_location_0007_left.jpg
beautiful,corr_location_0007_left.jpg,corr_location_0008_right.jpg,corr_location_0007_left.jpg
wealthy,corr_location_0007_left.jpg,corr_location_0008_right.jpg,corr_location_0007_left.jpg
depressing,corr_location_0007_left.jpg,corr_location_0008_right.jpg,corr_location_0008_right.jpg
boring,corr_location_0007_left.jpg,corr_location_0008_right.jpg,corr_location_0008_right.jpg
safe,corr_location_0028_rear.jpg,corr_location_0039_right.jpg,corr_location_0028_rear.jpg
lively,corr_location_0028_rear.jpg,corr_location_0039_right.jpg,corr_location_0028_rear.jpg
beautiful,corr_location_0028_rear.jpg,corr_location_0039_right.jpg,corr_location_0028_rear.jpg
wealthy,corr_location_0028_rear.jpg,corr_location_0039_right.jpg,corr_location_0028_rear.jpg
depressing,corr_location_0028_rear.jpg,corr_location_0039_right.jpg,corr_location_0039_right.jpg
boring,corr_location_0028_rear.jpg,corr_location_0039_right.jpg,corr_location_0039_right.jpg
safe,corr_location_0013_left.jpg,corr_location_0050_left.jpg,corr_location_0050_left.jpg
lively,corr_location_0013_left.jpg,corr_location_0050_left.jpg,corr_location_0013_left.jpg
beautiful,corr_location_0013_left.jpg,corr_location_0050_left.jpg,corr_location_0050_left.jpg
wealthy,corr_location_0013_left.jpg,corr_location_0050_left.jpg,corr_location_0050_left.jpg
depressing,corr_location_0013_left.jpg,corr_location_0050_left.jpg,corr_location_0013_left.jpg
boring,corr_location_0013_left.jpg,corr_location_0050_left.jpg,corr_location_0050_left.jpg
safe,corr_location_0044_left.jpg,corr_location_0049_left.jpg,corr_location_0044_left.jpg
lively,corr_location_0044_left.jpg,corr_location_0049_left.jpg,corr_location_0044_left.jpg
beautiful,corr_location_0044_left.jpg,corr_location_0049_left.jpg,corr_location_0044_left.jpg
wealthy,corr_location_0044_left.jpg,corr_location_0049_left.jpg,corr_location_0044_left.jpg
depressing,corr_location_0044_left.jpg,corr_location_0049_left.jpg,corr_location_0049_left.jpg
boring,corr_location_0044_left.jpg,corr_location_0049_left.jpg,corr_location_0049_left.jpg
safe,corr_location_0035_left.jpg,corr_location_0026_rear.jpg,corr_location_0035_left.jpg
lively,corr_location_0035_left.jpg,corr_location_0026_rear.jpg,corr_location_0035_left.jpg
beautiful,corr_location_0035_left.jpg,corr_location_0026_rear.jpg,corr_location_0035_left.jpg
wealthy,corr_location_0035_left.jpg,corr_location_0026_rear.jpg,corr_location_0035_left.jpg
depressing,corr_location_0035_left.jpg,corr_location_0026_rear.jpg,corr_location_0026_rear.jpg
boring,corr_location_0035_left.jpg,corr_location_0026_rear.jpg,corr_location_0026_rear.jpg
safe,corr_location_0038_left.jpg,corr_location_0036_left.jpg,corr_location_0038_left.jpg
lively,corr_location_0038_left.jpg,corr_location_0036_left.jpg,corr_location_0038_left.jpg
beautiful,corr_location_0038_left.jpg,corr_location_0036_left.jpg,corr_location_0038_left.jpg
wealthy,corr_location_0038_left.jpg,corr_location_0036_left.jpg,corr_location_0038_left.jpg
depressing,corr_location_0038_left.jpg,corr_location_0036_left.jpg,corr_location_0036_left.jpg
boring,corr_location_0038_left.jpg,corr_location_0036_left.jpg,corr_location_0036_left.jpg
safe,corr_location_0016_rear.jpg,corr_location_0030_right.jpg,corr_location_0016_rear.jpg
lively,corr_location_0016_rear.jpg,corr_location_0030_right.jpg,corr_location_0030_right.jpg
beautiful,corr_location_0016_rear.jpg,corr_location_0030_right.jpg,corr_location_0016_rear.jpg
wealthy,corr_location_0016_rear.jpg,corr_location_0030_right.jpg,corr_location_0016_rear.jpg
depressing,corr_location_0016_rear.jpg,corr_location_0030_right.jpg,corr_location_0030_right.jpg
boring,corr_location_0016_rear.jpg,corr_location_0030_right.jpg,corr_location_0016_rear.jpg
safe,corr_location_0026_left.jpg,corr_location_0043_rear.jpg,corr_location_0043_rear.jpg
lively,corr_location_0026_left.jpg,corr_location_0043_rear.jpg,corr_location_0026_left.jpg
beautiful,corr_location_0026_left.jpg,corr_location_0043_rear.jpg,corr_location_0043_rear.jpg
wealthy,corr_location_0026_left.jpg,corr_location_0043_rear.jpg,corr_location_0043_rear.jpg
depressing,corr_location_0026_left.jpg,corr_location_0043_rear.jpg,corr_location_0026_left.jpg
boring,corr_location_0026_left.jpg,corr_location_0043_rear.jpg,corr_location_0043_rear.jpg
safe,corr_location_0007_left.jpg,corr_location_0019_rear.jpg,corr_location_0007_left.jpg
lively,corr_location_0007_left.jpg,corr_location_0019_rear.jpg,corr_location_0019_rear.jpg
beautiful,corr_location_0007_left.jpg,corr_location_0019_rear.jpg,corr_location_0007_left.jpg
wealthy,corr_location_0007_left.jpg,corr_location_0019_rear.jpg,corr_location_0007_left.jpg
depressing,corr_location_0007_left.jpg,corr_location_0019_rear.jpg,corr_location_0019_rear.jpg
boring,corr_location_0007_left.jpg,corr_location_0019_rear.jpg,corr_location_0007_left.jpg
safe,corr_location_0019_forward.jpg,corr_location_0032_rear.jpg,corr_location_0032_rear.jpg
lively,corr_location_0019_forward.jpg,corr_location_0032_rear.jpg,corr_location_0032_rear.jpg
beautiful,corr_location_0019_forward.jpg,corr_location_0032_rear.jpg,corr_location_0032_rear.jpg
wealthy,corr_location_0019_forward.jpg,corr_location_0032_rear.jpg,corr_location_0032_rear.jpg
depressing,corr_location_0019_forward.jpg,corr_location_0032_rear.jpg,corr_location_0019_forward.jpg
boring,corr_location_0019_forward.jpg,corr_location_0032_rear.jpg,corr_location_0019_forward.jpg
safe,corr_location_0007_rear.jpg,corr_location_0019_right.jpg,corr_location_0007_rear.jpg
lively,corr_location_0007_rear.jpg,corr_location_0019_right.jpg,corr_location_0019_right.jpg
beautiful,corr_location_0007_rear.jpg,corr_location_0019_right.jpg,corr_location_0007_rear.jpg
wealthy,corr_location_0007_rear.jpg,corr_location_0019_right.jpg,corr_location_0007_rear.jpg
depressing,corr_location_0007_rear.jpg,corr_location_0019_right.jpg,corr_location_0019_right.jpg
boring,corr_location_0007_rear.jpg,corr_location_0019_right.jpg,corr_location_0007_rear.jpg
safe,corr_location_0009_left.jpg,corr_location_0020_right.jpg,corr_location_0020_right.jpg
lively,corr_location_0009_left.jpg,corr_location_0020_right.jpg,corr_location_0009_left.jpg
beautiful,corr_location_0009_left.jpg,corr_location_0020_right.jpg,corr_location_0020_right.jpg
wealthy,corr_location_0009_left.jpg,corr_location_0020_right.jpg,corr_location_0020_right.jpg
depressing,corr_location_0009_left.jpg,corr_location_0020_right.jpg,corr_location_0009_left.jpg
boring,corr_location_0009_left.jpg,corr_location_0020_right.jpg,corr_location_0020_right.jpg
safe,corr_location_0001_rear.jpg,corr_location_0028_rear.jpg,corr_location_0028_rear.jpg
lively,corr_location_0001_rear.jpg,corr_location_0028_rear.jpg,corr_location_0028_rear.jpg
beautiful,corr_location_0001_rear.jpg,corr_location_0028_rear.jpg,corr_location_0028_rear.jpg
wealthy,corr_location_0001_rear.jpg,corr_location_0028_rear.jpg,corr_location_0028_rear.jpg
depressing,corr_location_0001_rear.jpg,corr_location_0028_rear.jpg,corr_location_0001_rear.jpg
boring,corr_location_0001_rear.jpg,corr_location_0028_rear.jpg,corr_location_0001_rear.jpg
safe,corr_location_0019_forward.jpg,corr_location_0012_rear.jpg,corr_location_0012_rear.jpg
lively,corr_location_0019_forward.jpg,corr_location_0012_rear.jpg,corr_location_0012_rear.jpg
beautiful,corr_location_0019_forward.jpg,corr_location_0012_rear.jpg,corr_location_0012_rear.jpg
wealthy,corr_location_0019_forward.jpg,corr_location_0012_rear.jpg,corr_location_0012_rear.jpg
depressing,corr_location_0019_forward.jpg,corr_location_0012_rear.jpg,corr_location_0019_forward.jpg
boring,corr_location_0019_forward.jpg,corr_location_0012_rear.jpg,corr_location_0019_forward.jpg
safe,corr_location_0042_forward.jpg,corr_location_0013_right.jpg,corr_location_0042_forward.jpg
lively,corr_location_0042_forward.jpg,corr_location_0013_right.jpg,corr_location_0042_forward.jpg
beautiful,corr_location_0042_forward.jpg,corr_location_0013_right.jpg,corr_location_0042_forward.jpg
wealthy,corr_location_0042_forward.jpg,corr_location_0013_right.jpg,corr_location_0042_forward.jpg
depressing,corr_location_0042_forward.jpg,corr_location_0013_right.jpg,corr_location_0013_right.jpg
boring,corr_location_0042_forward.jpg,corr_location_0013_right.jpg,corr_location_0013_right.jpg
safe,corr_location_0033_left.jpg,corr_location_0031_left.jpg,corr_location_0031_left.jpg
